enum_name,location,dist_lab,reg_lab,loc_lab,fms_lab,state_lab,school_name,cluster_id,uniqueid,consent,location_resp,neighborhood,gender,age,income_band,income_mid,mch_funder,mch_funder_rand,mch_time,hc_pref,hc_pref_rand,school_pref,school_pref_rand,income10pct,income5pct,willing_insurance10,willing_insurance5,trust_dist,trust_dist_rand,trust_fms,trust_fms_rand,trust_fgs,trust_fgs_rand,support_rem,support_closefam,support_clan,support_aid,amount_rem,amount_closefam,amount_clan,amount_aid,tax_willing,tax_willing_rand,clan_tax,clan_tax_freq,clan_tax_freq_oth,clan_tax_amt,clan_tax_allmen,clan_tax_female,clan_tax_female_rand,csupp_subclan,csupp_subclan_rand,csupp_connection,csupp_connection_rand,csupp_need,csupp_need_rand,csupp_severity,csupp_severity_rand,csupp_fundsavail,csupp_fundsavail_rand,csupp_age,csupp_age_rand,csupp_gender,csupp_gender_rand,support_timing,csupp_likely,csupp_likely_rand,trust_dc,trust_dc_rand,trust_hir,trust_hir_rand,trust_gal,trust_gal_rand,trust_punt,trust_punt_rand,trust_sws,trust_sws_rand,trust_fgspres,trust_fgspres_rand,trust_imam,trust_imam_rand,trust_aqil,trust_aqil_rand,hh_size,born_district,born_district_oth,years_moved_dist,clan_family,clan,clan_oth,subclan,subclan_oth
19,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7102,BOS7102_8_3,1,2,Saylada,0,20,3,150,6,0,2,1,0,3,0,15,7.5,1,,2,0,2,0,2,0,0,0,0,0,,,,,3,1,0,,,,,,,0,1,1,1,0,1,0,1,1,1,0,1,0,1,99,1,1,3,0,,,,,1,0,,,3,0,1,0,1,0,3,105,,1,1,104,,10402,
2,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7103,BOS7103_10_3,1,2,Boqol buusj,0,23,4,250,6,1,1,2,1,1,0,25,12.5,1,,1,0,1,0,1,0,0,0,0,0,,,,,1,1,0,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,1,1,1,1,,,,,1,1,,,1,1,1,1,1,1,5,2,,,1,103,,10308,
8,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7103,BOS7103_1_2,1,2,Buuraha,1,30,1,25,5,0,3,1,1,1,0,2.5,1.25,1,,2,1,2,1,2,1,0,0,1,0,,,1,,2,1,0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,0,1,1,,,,,1,1,,,1,1,1,1,1,1,10,997,Qalafe,5,7,714,,,
12,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7103,BOS7103_27_1,1,2,Xafada Buuraha,0,37,5,400,5,1,1,2,0,1,0,40,20,1,,1,1,1,1,3,1,0,0,0,1,,,,90,1,1,0,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,1,1,6,2,1,1,1,,,,,1,1,,,3,1,1,1,1,1,8,112,,5,7,714,,,
11,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7103,BOS7103_3_2,1,2,Buuraha,1,30,3,150,5,0,5,1,1,1,1,15,7.5,1,,1,1,1,1,1,1,0,0,0,0,,,,,1,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,0,,,,,1,0,,,3,0,1,0,2,0,7,997,Qalaafo,5,7,714,,,
11,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7103,BOS7103_7_2,1,2,Buuraha,1,28,2,75,99,0,3,2,0,2,0,7.5,3.75,1,,1,0,1,0,1,0,0,0,0,0,,,,,1,0,0,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,99,1,1,1,1,,,,,1,1,,,1,1,1,1,1,1,7,997,Qalaafo,5,7,710,,,
19,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7103,BOS7103_8_2,1,2,Biyo kulule,0,19,2,75,5,1,2,1,1,1,0,7.5,3.75,1,,1,0,1,0,1,0,0,0,1,0,,,50,,1,0,1,3,,2,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,2,0,2,0,,,,,3,0,,,1,0,1,0,1,0,13,997,Qalafe,5,7,714,,,
12,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7104,BOS7104_10_3,1,2,Alfadli,1,22,5,400,5,1,1,1,1,1,0,40,20,1,,3,1,3,1,3,1,1,0,0,0,200,,,,2,0,0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,3,1,,,,,1,1,,,3,1,2,1,3,1,6,2,,,1,104,,10402,
6,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7104,BOS7104_11_1,1,2,Ridwaan,1,24,2,75,99,0,2,2,0,1,0,7.5,3.75,0,,2,1,2,1,1,1,0,0,0,0,,,,,1,1,0,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,1,1,5,3,0,1,0,,,,,1,0,,,1,0,1,0,1,0,10,2,,,1,103,,10305,
7,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7104,BOS7104_14_1,1,2,Xaafada hidaaya,0,21,4,250,5,0,3,1,0,1,1,25,12.5,0,,1,1,3,1,3,1,0,0,0,0,,,,,2,0,1,1,,5,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,6,2,1,3,0,,,,,3,0,,,3,0,1,0,3,0,6,997,Mudug,5,1,103,,10397,Amaale
15,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7104,BOS7104_21_1,1,2,Masjid fadumo,1,39,3,150,5,0,3,1,0,1,0,15,7.5,0,,2,0,2,0,3,0,0,0,0,0,,,,,2,0,0,,,,,,,0,0,0,0,1,0,1,0,1,0,1,0,1,0,6,2,0,3,1,,,,,3,1,,,3,1,2,1,3,1,12,159,,5,99,,,,
5,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7104,BOS7104_29_2,1,2,Xamdaan,0,25,4,250,5,1,2,2,0,1,1,25,12.5,0,,3,1,3,1,2,1,0,0,0,0,,,,,1,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2,1,1,0,,,,,1,0,,,2,0,1,0,2,0,9,140,,5,1,101,,,
10,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7104,BOS7104_3_2,1,2,Schol cumar binu cabdicasiis,1,18,3,150,99,0,2,1,0,1,0,15,7.5,1,,3,1,1,1,3,1,0,0,0,0,,,,,3,0,0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,0,1,0,,,,,1,0,,,2,0,1,0,1,0,3,997,Bari,4,1,103,,10301,
3,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7104,BOS7104_5_3,1,2,Raf iyo raaxo,0,20,4,250,99,0,2,2,1,1,1,25,12.5,1,,1,1,1,1,3,1,0,0,0,0,,,,,1,0,0,,,,,,,0,1,0,1,1,1,0,1,0,1,1,1,1,1,6,1,1,1,0,,,,,1,0,,,1,0,1,0,1,0,14,2,,,7,711,,,
10,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7105,BOS7105_16_3,1,2,Lanta hawada,0,30,6,750,2,1,3,1,1,3,0,75,37.5,0,,3,1,3,1,3,1,0,0,0,0,,,,,3,0,1,3,,200,1,2,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,5,1,0,1,1,,,,,1,1,,,2,1,1,1,1,1,3,2,,,1,103,,10399,
14,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7105,BOS7105_1_3,1,2,Xinlaha,0,18,2,75,5,1,3,2,0,1,1,7.5,3.75,1,,1,0,1,0,2,0,0,0,0,0,,,,,1,0,0,,,,,,,0,1,1,1,1,1,1,1,0,1,0,1,0,1,3,2,1,2,0,,,,,1,0,,,2,0,1,0,1,0,13,119,,5,1,103,,10397,Amaale
1,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7105,BOS7105_20_1,1,2,Hilaac,1,19,2,75,5,1,2,2,0,1,0,7.5,3.75,1,,1,0,2,0,1,0,0,0,0,0,,,,,1,1,0,,,,,,,1,0,1,0,0,0,1,0,1,0,0,0,1,0,3,3,0,1,1,,,,,1,1,,,3,1,1,1,2,1,6,108,,3,1,106,,,
7,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7105,BOS7105_24_3,1,2,Baanarooma,1,18,3,150,2,0,4,1,0,1,1,15,7.5,1,,1,0,1,0,2,0,0,1,0,0,,5,,,3,0,0,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,3,1,1,0,,,,,1,0,,,3,0,1,0,1,0,14,2,,,7,708,,,
14,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7106,BOS7106_13_2,1,2,Minisaaryo,1,19,3,150,99,0,2,2,0,1,1,15,7.5,0,,1,0,1,0,1,0,0,0,0,1,,,,65,1,0,0,,,,,,,0,1,0,1,0,1,0,1,1,1,0,1,0,1,5,3,1,1,1,,,,,1,1,,,1,1,1,1,1,1,11,108,,5,7,710,,,
4,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7106,BOS7106_17_1,1,2,Biyo kulule,1,34,4,250,6,1,3,2,0,1,1,25,12.5,0,,1,1,2,1,2,1,0,0,0,0,,,,,1,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,1,,,,,1,1,,,3,1,1,1,1,1,10,997,Itoopiya,5,1,109,,,
12,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7106,BOS7106_23_1,1,2,Xaafada jiirada,1,25,2,75,4,1,3,2,0,1,1,7.5,3.75,1,,1,0,1,0,1,0,0,0,0,0,,,,,1,0,0,,,,,,,0,1,0,1,1,1,0,1,0,1,0,1,0,1,6,2,1,1,0,,,,,1,0,,,1,0,1,0,1,0,12,997,Waaberi,5,7,710,,,
7,2,Bosasso,Bari,Puntland,Puntland,Puntland,Salahudiin Al Ayuubi Hoose iyo Dhexe Dugsiga,BOS7106,BOS7106_3_2,1,2,Biyo kulul,0,39,4,250,2,0,2,2,0,1,0,25,12.5,1,,2,0,2,0,3,0,0,0,0,0,,,,,2,1,1,97,Marka xaalad dhacdo,50,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5,2,1,2,0,,,,,1,0,,,3,0,1,0,1,0,16,997,Xamar,5,7,710,,,
3,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1302,JOW1302_19_4,1,3,Aboolo,1,56,5,400,5,0,5,1,0,2,1,40,20,1,,3,0,3,0,1,0,0,1,0,0,,200,,,1,0,0,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,6,3,0,1,1,1,1,,,,,,,1,1,1,1,1,1,16,3,,,3,303,,30397,Abtisame
12,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1302,JOW1302_2_1,1,3,Hantiwadaag,0,28,6,750,4,0,1,2,0,2,0,75,37.5,1,,2,1,2,1,1,1,0,0,0,0,,,,,1,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,2,0,1,0,,,,,,,1,0,1,0,1,0,15,997,Yaaqshiid,5,3,301,,30104,
14,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1303,JOW1303_17_1,1,3,Kulmis,0,40,4,250,5,0,3,1,1,2,1,25,12.5,1,,2,1,2,1,2,1,0,0,0,0,,,,,1,0,1,2,,50,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,1,0,,,,,,,1,0,1,0,1,0,9,3,,,7,710,,,
8,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1304,JOW1304_20_2,1,3,Hormuud,1,55,1,25,6,1,2,2,0,1,0,2.5,1.25,0,,1,1,1,1,1,1,0,0,0,0,,,,,3,1,1,1,,50,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0,1,0,1,0,,,,,,,1,0,1,0,1,0,12,3,,,7,799,,,
5,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1306,JOW1306_1_3,1,3,Hanti wadaag,0,48,3,150,5,1,3,2,0,1,1,15,7.5,1,,1,1,1,1,1,1,0,0,0,0,,,,,1,1,1,1,,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5,2,0,1,0,1,0,,,,,,,1,0,1,0,1,0,16,3,,,3,302,,,
20,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1307,JOW1307_6_2,1,3,Xaafada hantiwadaag qeyta sadexad,0,51,3,150,5,1,3,2,1,1,0,15,7.5,1,,1,1,1,1,1,1,0,1,0,1,,100,,80,1,1,1,3,,20,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,6,1,1,1,0,1,0,,,,,,,1,0,1,0,1,0,10,3,,,3,316,,,
16,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1308,JOW1308_23_3,1,3,Xafada dayaxow,0,40,2,75,99,0,5,2,0,3,1,7.5,3.75,0,,1,1,3,1,3,1,0,0,0,0,,,,,3,1,0,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,99,1,1,3,1,3,1,,,,,,,3,1,1,1,3,1,10,3,,,6,697,Wala moy,,
11,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1308,JOW1308_28_2,1,3,Bulo sheikh,1,28,2,75,99,0,2,2,1,1,0,7.5,3.75,1,,1,0,1,0,1,0,0,0,0,0,,,,,3,1,0,,,,,,,0,1,0,1,0,1,0,1,0,1,1,1,1,1,4,1,1,1,0,1,0,,,,,,,1,0,1,0,1,0,9,3,,,7,709,,,
4,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1308,JOW1308_28_4,1,3,Bullo sheekh,0,35,3,150,1,0,2,2,1,1,1,15,7.5,1,,2,1,2,1,3,1,0,0,0,1,,,,10,1,0,1,1,,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,1,1,,,,,,,1,1,1,1,1,1,10,3,,,7,709,,,
2,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1314,JOW1314_12_2,1,3,Horseed,1,50,1,25,4,1,3,2,1,1,1,2.5,1.25,1,,1,0,1,0,1,0,0,0,0,0,,,,,2,0,0,,,,,,,0,1,1,1,1,1,0,1,0,1,1,1,1,1,6,1,0,2,1,1,1,,,,,,,1,1,1,1,1,1,14,3,,,7,708,,,
2,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1315,JOW1315_16_2,1,3,Qaybta shanaad,0,25,2,75,2,0,2,1,0,1,0,7.5,3.75,1,,3,1,3,1,3,1,0,0,0,0,,,,,1,0,0,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,99,3,0,1,0,1,0,,,,,,,1,0,1,0,1,0,12,3,,,7,714,,,
9,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1315,JOW1315_23_2,1,3,Mishinka,1,25,3,150,99,0,1,1,0,1,0,15,7.5,1,,2,1,2,1,2,1,0,0,0,0,,,,,2,1,0,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,0,1,1,1,1,,,,,,,1,1,1,1,1,1,5,3,,,7,710,,,
5,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1318,JOW1318_24_1,1,3,Hanti wadaag,0,38,3,150,5,1,2,1,1,1,0,15,7.5,0,,1,0,2,0,1,0,0,1,0,0,,50,,,3,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,1,1,1,,,,,,,1,1,1,1,1,1,8,108,,5,3,303,,30301,
5,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1318,JOW1318_2_5,1,3,Hanti wadaag qaybta 5,1,20,2,75,3,1,2,2,0,1,1,7.5,3.75,0,,1,1,1,1,1,1,0,0,0,0,,,,,1,0,0,,,,,,,0,0,1,0,1,0,1,0,0,0,1,0,1,0,99,2,0,1,1,1,1,,,,,,,1,1,1,1,1,1,15,3,,,99,,,,
4,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1320,JOW1320_14_2,1,3,Mishinka,1,50,5,400,5,0,2,2,0,1,1,40,20,0,,1,1,1,1,1,1,0,0,0,0,,,,,1,1,0,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,6,1,0,1,1,1,1,,,,,,,1,1,1,1,1,1,11,140,,5,1,103,,10309,
17,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1320,JOW1320_14_3,1,3,Ishinka,1,19,1,25,1,0,3,1,1,3,0,2.5,1.25,1,,3,1,3,1,1,1,0,0,0,0,,,,,3,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,1,3,1,,,,,,,1,1,1,1,1,1,10,3,,,3,301,,30105,
7,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1322,JOW1322_21_2,1,3,Hanti wadaag,1,38,2,75,99,1,5,2,1,1,1,7.5,3.75,0,,3,1,3,1,1,1,0,0,0,1,,,,0,2,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,1,3,1,,,,,,,3,1,1,1,3,1,9,3,,,3,303,,30397,Mulaax
7,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1323,JOW1323_16_3,1,3,Horseed,0,29,3,150,4,1,2,1,1,1,0,15,7.5,1,,1,0,2,0,1,0,0,0,0,0,,,,,1,1,1,97,Usbuuciiba mar,0,1,3,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,6,1,1,2,0,2,0,,,,,,,1,0,1,0,2,0,11,3,,,7,710,,,
15,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1325,JOW1325_10_1,1,3,Hanti wadaag,1,20,2,75,4,0,5,2,1,1,1,7.5,3.75,0,,1,1,1,1,1,1,0,0,0,0,,,,,3,1,0,,,,,,,0,1,0,1,1,1,1,1,0,1,1,1,1,1,2,3,0,2,1,1,1,,,,,,,1,1,1,1,2,1,4,3,,,7,708,,,
10,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1325,JOW1325_25_2,1,3,Qaybta 5,0,53,4,250,6,0,4,1,0,3,1,25,12.5,1,,2,1,2,1,2,1,0,0,0,0,,,,,2,1,1,1,,25,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,99,3,0,3,1,3,1,,,,,,,3,1,1,1,2,1,16,3,,,3,316,,,
15,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1333,JOW1333_2_1,1,3,Kulmis,0,23,5,400,2,0,1,2,0,1,0,40,20,0,,1,0,2,0,2,0,0,0,0,1,,,,150,3,1,0,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,1,0,1,0,1,0,,,,,,,2,0,1,0,1,0,15,3,,,3,301,,30197,Maxamed muuse
8,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1333,JOW1333_8_2,1,3,Kulmis,1,28,2,75,5,1,2,2,1,1,1,7.5,3.75,1,,1,1,1,1,1,1,0,0,0,0,,,,,3,0,1,97,Markay wax dhacan unba labixiya,5,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5,1,0,1,1,1,1,,,,,,,1,1,1,1,2,1,3,997,Barey,4,7,797,Waaqdiye,,
4,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1338,JOW1338_25_3,1,3,Bullo aheekh,0,20,4,250,5,0,1,2,0,2,0,25,12.5,1,,1,1,2,1,2,1,0,0,0,0,,,,,2,0,0,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,1,2,0,1,0,,,,,,,1,0,1,0,1,0,5,3,,,3,301,,30105,
11,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1338,JOW1338_27_2,1,3,Bulo sheikh,0,28,3,150,6,1,3,2,1,1,0,15,7.5,1,,1,0,1,0,1,0,0,0,0,0,,,,,1,0,1,97,Marba si weeyn,28,1,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,4,1,1,1,0,3,0,,,,,,,1,0,1,0,1,0,12,3,,,3,302,,,
6,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1339,JOW1339_15_2,1,3,Hantiwadaag,1,25,5,400,6,0,4,2,1,1,1,40,20,1,,1,0,3,0,3,0,1,0,0,0,500,,,,2,1,0,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,6,1,1,2,1,2,1,,,,,,,1,1,1,1,1,1,12,3,,,3,303,,30301,
8,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW1339,JOW1339_20_1,1,3,Hantiwadag,1,23,2,75,5,1,5,2,0,1,0,7.5,3.75,1,,1,0,1,0,1,0,0,0,0,0,,,,,1,1,1,3,,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,1,2,0,1,0,,,,,,,1,0,1,0,1,0,6,3,,,99,,,,
12,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW2302,JOW2302_1_1,1,3,Faanoole,0,20,3,150,6,1,3,2,1,3,0,15,7.5,0,,2,1,3,1,1,1,0,0,0,0,,,,,3,0,0,,,,,,,1,1,1,1,1,1,1,1,0,1,1,1,1,1,99,3,0,1,1,3,1,,,,,,,3,1,1,1,1,1,12,3,,,7,710,,,
12,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW2302,JOW2302_8_1,1,3,Horseed,1,40,2,75,5,1,3,2,0,1,1,7.5,3.75,0,,1,1,1,1,1,1,0,0,0,0,,,,,1,0,0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,6,3,0,1,1,1,1,,,,,,,1,1,1,1,1,1,2,3,,,7,712,,,
3,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW2303,JOW2303_16_2,1,3,Horseed,1,18,2,75,5,0,2,2,1,1,0,7.5,3.75,1,,1,1,1,1,1,1,0,0,0,0,,,,,1,1,0,,,,,,,1,0,0,0,1,0,1,0,1,0,1,0,1,0,6,1,0,1,1,1,1,,,,,,,1,1,1,1,1,1,5,3,,,7,797,Walmoog,,
12,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW2303,JOW2303_9_2,1,3,Buule shiikh,0,45,3,150,5,1,3,2,0,1,1,15,7.5,1,,1,0,1,0,1,0,0,0,0,0,,,,,1,1,0,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,3,1,1,1,1,1,,,,,,,3,1,1,1,1,1,13,117,,3,7,710,,,
1,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW2308,JOW2308_4_1,1,3,Bada cad,1,22,2,75,99,0,3,2,0,1,0,7.5,3.75,0,,1,1,2,1,1,1,0,0,0,0,,,,,1,1,0,,,,,,,1,1,0,1,1,1,1,1,0,1,1,1,1,1,5,2,1,3,1,2,1,,,,,,,1,1,1,1,3,1,7,3,,,3,301,,30104,
15,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW2311,JOW2311_12_1,1,3,Buulo sheekh,0,32,6,750,5,1,3,1,0,1,0,75,37.5,1,,1,0,1,0,2,0,0,0,0,0,,,,,1,0,1,97,Kolba waa waxkhti,100,1,3,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,99,1,0,3,1,1,1,,,,,,,1,1,1,1,1,1,2,3,,,3,301,,30102,
6,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW2311,JOW2311_14_1,1,3,Buulbarde,1,28,1,25,5,0,6,2,0,1,1,2.5,1.25,1,,1,1,1,1,1,1,0,0,0,0,,,,,1,0,1,1,,15,1,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,2,1,1,0,1,0,,,,,,,1,0,1,0,1,0,17,3,,,7,710,,,
19,3,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW2311,JOW2311_14_2,1,3,Geedo birtan,1,28,1,25,5,1,6,2,0,1,1,2.5,1.25,0,,3,0,1,0,3,0,0,0,0,0,,,,,3,1,1,2,,2,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,6,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,15,3,,,7,710,,,
