enum_name,location,dist_lab,reg_lab,loc_lab,fms_lab,state_lab,school_name,cluster_id,uniqueid,consent,location_resp,neighborhood,gender,age,income_band,income_mid,mch_funder,mch_funder_rand,mch_time,hc_pref,hc_pref_rand,school_pref,school_pref_rand,income10pct,income5pct,willing_insurance10,willing_insurance5,trust_dist,trust_dist_rand,trust_fms,trust_fms_rand,trust_fgs,trust_fgs_rand,support_rem,support_closefam,support_clan,support_aid,amount_rem,amount_closefam,amount_clan,amount_aid,tax_willing,tax_willing_rand,clan_tax,clan_tax_freq,clan_tax_freq_oth,clan_tax_amt,clan_tax_allmen,clan_tax_female,clan_tax_female_rand,csupp_subclan,csupp_subclan_rand,csupp_connection,csupp_connection_rand,csupp_need,csupp_need_rand,csupp_severity,csupp_severity_rand,csupp_fundsavail,csupp_fundsavail_rand,csupp_age,csupp_age_rand,csupp_gender,csupp_gender_rand,support_timing,csupp_likely,csupp_likely_rand,trust_dc,trust_dc_rand,trust_hir,trust_hir_rand,trust_gal,trust_gal_rand,trust_punt,trust_punt_rand,trust_sws,trust_sws_rand,trust_fgspres,trust_fgspres_rand,trust_imam,trust_imam_rand,trust_aqil,trust_aqil_rand,hh_size,born_district,born_district_oth,years_moved_dist,clan_family,clan,clan_oth,subclan,subclan_oth
4,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW4323,JOW4323_3_2,Yes,Jowhar,Bullo sheekh,Female,30,200-300 USD,250,An aid agency,Reverse response order,Less than 10 minutes,Health clinic run by the district government,Main response order,Better,Reverse response order,25,12.5,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Not willing,Reverse response order,No,,,,,,,Yes,Reverse response order,No,Reverse response order,No,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,No,Reverse response order,No,Reverse response order,Longer than 1 month,Somewhat likely,Reverse response order,Trust them very much,Main response order,Trust them very much,Main response order,,,,,,,Trust them somewhat,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,13,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Reer Shabelle,,,
3,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW4325,JOW4325_6_3,Yes,Jowhar,Buulo sheikh,Female,17,50-100 USD,75,An NGO or charity,Main response order,Between 30 and 45 minutes,Health clinic run by the district government,Main response order,Better,Main response order,7.5,3.75,Yes,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,No,No,No,No,,,,,Not willing,Main response order,No,,,,,,,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,Longer than 1 month,Very likely,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,,,,,,,Do not trust them at all,Reverse response order,Trust them very much,Reverse response order,Do not trust them at all,Reverse response order,13,Jowhar,,,Hawiye,Abgaal,,Harti - Warsangeli,
12,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW4326,JOW4326_30_1,Yes,Jowhar,Dayax xawa,Female,40,300-500 USD,400,A private business or owner,Reverse response order,More than one hour,Health clinic run by the district government,Main response order,Worse,Reverse response order,40,20,No,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Very willing,Reverse response order,No,,,,,,,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,Yes,Reverse response order,Longer than 1 month,Very likely,Reverse response order,Trust them very much,Main response order,Trust them very much,Main response order,,,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,10,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Reer Shabelle,,,
15,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW4326,JOW4326_7_1,Yes,Jowhar,Buulo sheekh,Male,40,Less than 50 USD,25,An aid agency,Main response order,Between 20 and 30 minutes,Private health clinic,Main response order,Better,Reverse response order,2.5,1.25,Yes,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,No,No,No,No,,,,,Very willing,Main response order,Yes,Once every month,,1,Yes,"No, women do not contribute",Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,No,Main response order,No,Main response order,Between 4 days and 1 week,Very likely,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,,,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,10,Jowhar,,,Refused to answer (DO NOT READ),,,,
19,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW4327,JOW4327_10_3,Yes,Jowhar,Fanole,Female,42,Less than 50 USD,25,Don't know [DO NOT READ],Main response order,More than one hour,Health clinic run by the district government,Reverse response order,Better,Reverse response order,2.5,1.25,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Somewhat willing,Reverse response order,No,,,,,,,No,Main response order,Yes,Main response order,Yes,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,Between 4 days and 1 week,Somewhat likely,Main response order,Trust them very much,Main response order,Trust them somewhat,Main response order,,,,,,,Do not trust them at all,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,13,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Jareer - Shiidle,,,
14,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW4328,JOW4328_12_3,Yes,Jowhar,Horseed,Male,25,100-200 USD,150,The ${state_lab} state government,Main response order,Between 20 and 30 minutes,Private health clinic,Main response order,Better,Reverse response order,15,7.5,Yes,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,No,No,Yes,No,,,300,,Very willing,Reverse response order,Yes,Once every 3 months,,200,Yes,"Yes, all women contribute",Reverse response order,No,Main response order,Yes,Main response order,No,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Between 4 days and 1 week,Very likely,Reverse response order,Trust them somewhat,Reverse response order,Trust them very much,Reverse response order,,,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,7,Jowhar,,,Hawiye,Abgaal,,Abgaal - Other,Abgaal cismaan
11,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW4330,JOW4330_27_1,Yes,Jowhar,Buulo sheikh,Female,30,50-100 USD,75,An aid agency,Main response order,Between 10 and 20 minutes,Health clinic run by the district government,Main response order,Better,Reverse response order,7.5,3.75,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Very willing,Main response order,No,,,,,,,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Between 1 and 2 weeks,Very likely,Reverse response order,Do not trust them at all,Reverse response order,Do not trust them at all,Reverse response order,,,,,,,Do not trust them at all,Reverse response order,Trust them very much,Reverse response order,Do not trust them at all,Reverse response order,7,Jowhar,,,Rahanweyn - Mirifle,Elay,,,
16,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW4335,JOW4335_28_4,Yes,Jowhar,Xafada kulmis,Female,18,50-100 USD,75,Don't know [DO NOT READ],Main response order,Between 10 and 20 minutes,Private health clinic,Reverse response order,Better,Reverse response order,7.5,3.75,No,,I would trust it somewhat,Reverse response order,I would not trust it at all,Reverse response order,I would trust it somewhat,Reverse response order,No,No,No,No,,,,,Not willing,Reverse response order,No,,,,,,,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,Don't know,Somewhat likely,Reverse response order,Trust them very much,Main response order,Do not trust them at all,Main response order,,,,,,,Do not trust them at all,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,5,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Reer Shabelle,,,
15,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW4339,JOW4339_30_1,Yes,Jowhar,Wardheer,Male,51,Less than 50 USD,25,A private business or owner,Main response order,Between 20 and 30 minutes,Health clinic run by the district government,Main response order,Better,Main response order,2.5,1.25,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Somewhat willing,Reverse response order,Yes,Once every 12 months,,350,Yes,"Yes, all women contribute",Reverse response order,No,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,No,Reverse response order,Between 4 days and 1 week,Very likely,Reverse response order,Trust them very much,Main response order,Trust them very much,Main response order,,,,,,,Do not trust them at all,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,14,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Jareer,,,
14,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW4339,JOW4339_7_2,Yes,Jowhar,Horseed,Female,22,100-200 USD,150,The ${dist_lab} district government,Main response order,Between 10 and 20 minutes,Health clinic run by the district government,Reverse response order,Better,Reverse response order,15,7.5,Yes,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,No,No,No,No,,,,,Very willing,Main response order,No,,,,,,,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,Between 2 weeks and 1 month,Very likely,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,,,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,13,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Jareer,,,
8,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6101,JOW6101_27_4,Yes,Jowhar,Bule shiikh,Female,33,50-100 USD,75,An aid agency,Reverse response order,More than one hour,Private health clinic,Reverse response order,Better,Main response order,7.5,3.75,No,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Very willing,Main response order,Yes,Other,2 goor sanadki,2,Yes,"Yes, all women contribute",Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Between 1 and 2 weeks,Very likely,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,,,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,10,Jowhar,,,Hawiye,Abgaal,,Wacbuudhan - Galmah,
9,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6101,JOW6101_28_3,Yes,Jowhar,Buulo shiikha,Male,17,50-100 USD,75,A private business or owner,Main response order,Between 10 and 20 minutes,Health clinic run by the district government,Reverse response order,Better,Main response order,7.5,3.75,Yes,,I would trust it somewhat,Reverse response order,I would trust it somewhat,Reverse response order,I would trust it somewhat,Reverse response order,Yes,Yes,No,No,250,100,,,Somewhat willing,Main response order,No,,,,,,,Yes,Reverse response order,No,Reverse response order,Yes,Reverse response order,No,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Longer than 1 month,Very likely,Main response order,Trust them somewhat,Reverse response order,Trust them somewhat,Reverse response order,,,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them somewhat,Reverse response order,7,Jowhar,,,Hawiye,Abgaal,,Abgaal - Other,Maxamed muuze
5,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6102,JOW6102_2_1,Yes,Jowhar,Horseed,Male,47,50-100 USD,75,An aid agency,Main response order,More than one hour,Health clinic run by the district government,Reverse response order,Better,Main response order,7.5,3.75,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Somewhat willing,Main response order,No,,,,,,,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Between 1 and 3 days,Somewhat likely,Main response order,Trust them somewhat,Main response order,Trust them very much,Main response order,,,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,10,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Jareer - Shiidle,,,
1,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6103,JOW6103_9_2,Yes,Jowhar,Xarunta sheekh,Male,50,50-100 USD,75,An aid agency,Reverse response order,Between 20 and 30 minutes,Health clinic run by the district government,Main response order,Better,Main response order,7.5,3.75,Yes,,I would trust it completely,Main response order,I would trust it somewhat,Main response order,I would trust it completely,Main response order,No,No,No,Yes,,,,100,Somewhat willing,Reverse response order,Yes,Once every month,,1,No,"Yes, all women contribute",Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Between 4 days and 1 week,Very likely,Main response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,,,,,,,Do not trust them at all,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,10,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Jareer - Shiidle,,,
20,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6104,JOW6104_6_5,Yes,Jowhar,Xaafada gacanlibaax,Female,32,200-300 USD,250,An aid agency,Reverse response order,More than one hour,Health clinic run by the district government,Reverse response order,Better,Reverse response order,25,12.5,No,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,No,No,No,No,,,,,Not willing,Reverse response order,No,,,,,,,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Between 1 and 2 weeks,Very likely,Main response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,,,,,,,Trust them somewhat,Reverse response order,Trust them somewhat,Reverse response order,Trust them somewhat,Reverse response order,8,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Jareer - Eylo (Sab-Eyle),,,
5,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6114,JOW6114_18_1,Yes,Jowhar,Hantiwadaag,Female,30,100-200 USD,150,The Federal Government of Somalia,Reverse response order,More than one hour,Health clinic run by the district government,Main response order,Better,Reverse response order,15,7.5,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,Yes,No,No,,25,,,Very willing,Main response order,No,,,,,,,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Longer than 1 month,Somewhat likely,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,,,,,,,Do not trust them at all,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,6,Jowhar,,,Hawiye,Galjecel,,Caloofi,
1,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6114,JOW6114_29_2,Yes,Jowhar,Shanaas,Male,27,300-500 USD,400,The ${state_lab} state government,Main response order,Between 10 and 20 minutes,Health clinic run by the district government,Reverse response order,Better,Reverse response order,40,20,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Very willing,Main response order,No,,,,,,,No,Reverse response order,No,Reverse response order,Yes,Reverse response order,No,Reverse response order,No,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Between 1 and 2 weeks,Not likely at all,Reverse response order,Do not trust them at all,Main response order,Trust them very much,Main response order,,,,,,,Do not trust them at all,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,20,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Other marginalized clan,Hilmaamleh,,
19,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6115,JOW6115_26_1,Yes,Jowhar,Bari,Male,50,Less than 50 USD,25,An aid agency,Main response order,Between 45 minutes and one hour,Health clinic run by the district government,Reverse response order,Worse,Main response order,2.5,1.25,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Very willing,Reverse response order,Yes,Once every 3 months,,1,No,"Yes, but only some women contribute",Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,No,Main response order,Yes,Main response order,Yes,Main response order,Longer than 1 month,Very likely,Main response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,,,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,20,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Tumaal,,,
14,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6333,JOW6333_24_1,Yes,Jowhar,Xaafada 3,Male,35,100-200 USD,150,Don't know [DO NOT READ],Reverse response order,Between 10 and 20 minutes,Health clinic run by the district government,Reverse response order,Better,Reverse response order,15,7.5,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Very willing,Main response order,No,,,,,,,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,No,Main response order,Longer than 1 month,Very likely,Reverse response order,Trust them very much,Main response order,Trust them very much,Main response order,,,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,12,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Jareer - Shiidle,,,
15,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6333,JOW6333_5_3,Yes,Jowhar,Bada cas,Female,25,Less than 50 USD,25,An aid agency,Reverse response order,Between 45 minutes and one hour,Health clinic run by the district government,Main response order,Better,Main response order,2.5,1.25,No,,I would trust it somewhat,Main response order,I would trust it completely,Main response order,I would trust it somewhat,Main response order,No,No,No,No,,,,,Very willing,Reverse response order,No,,,,,,,Yes,Reverse response order,Yes,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Don't know,Not likely at all,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,,,,,,,Do not trust them at all,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,15,Other,Kowaad,More than 10 years,Dir,Issa,,,
6,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6334,JOW6334_11_2,Yes,Jowhar,Hantiwadaag,Male,30,50-100 USD,75,An aid agency,Main response order,Between 10 and 20 minutes,Health clinic run by the district government,Main response order,Better,Main response order,7.5,3.75,No,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Very willing,Main response order,Yes,Once every 12 months,,100,Yes,"No, women do not contribute",Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,No,Main response order,No,Main response order,No,Main response order,Longer than 1 month,Very likely,Main response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,,,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,10,Jowhar,,,Hawiye,Galjecel,,Caloofi,
9,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6335,JOW6335_5_1,Yes,Jowhar,Hantiwadag,Male,30,300-500 USD,400,A private business or owner,Reverse response order,Between 10 and 20 minutes,Health clinic run by the district government,Reverse response order,Better,Reverse response order,40,20,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Somewhat willing,Reverse response order,No,,,,,,,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Between 4 days and 1 week,Somewhat likely,Reverse response order,Trust them somewhat,Main response order,Trust them very much,Main response order,,,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,15,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Jareer,,,
19,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6337,JOW6337_12_4,Yes,Jowhar,Hantiwadag,Female,20,100-200 USD,150,An aid agency,Reverse response order,Between 20 and 30 minutes,Health clinic run by the district government,Main response order,Better,Reverse response order,15,7.5,Yes,,I would trust it completely,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Very willing,Main response order,No,,,,,,,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Longer than 1 month,Very likely,Main response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,,,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,15,Banadir,,Between 5 and 10 years,Rahanweyn - Mirifle,Geledle,,,
10,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6337,JOW6337_4_2,Yes,Jowhar,Sadxaad,Male,22,50-100 USD,75,A private business or owner,Main response order,Between 30 and 45 minutes,Private health clinic,Reverse response order,Better,Reverse response order,7.5,3.75,Yes,,I would trust it somewhat,Main response order,I would trust it completely,Main response order,I would trust it completely,Main response order,No,No,No,No,,,,,Very willing,Main response order,No,,,,,,,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Longer than 1 month,Not likely at all,Main response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,,,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them somewhat,Reverse response order,8,Jowhar,,,Hawiye,Xawadle,,,
8,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6338,JOW6338_1_1,Yes,Jowhar,Horsed,Female,62,50-100 USD,75,An aid agency,Reverse response order,Between 20 and 30 minutes,Health clinic run by the district government,Main response order,Worse,Reverse response order,7.5,3.75,Yes,,I would not trust it at all,Reverse response order,I would not trust it at all,Reverse response order,I would not trust it at all,Reverse response order,No,No,No,No,,,,,Somewhat willing,Reverse response order,Yes,Once every month,,10,Yes,"Yes, but only some women contribute",Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Yes,Main response order,Between 4 days and 1 week,Not likely at all,Main response order,Trust them somewhat,Main response order,Trust them very much,Main response order,,,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them very much,Main response order,12,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Other marginalized clan,Wooblen,,
20,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6341,JOW6341_23_1,Yes,Jowhar,Xafada faanoole,Female,50,100-200 USD,150,Don't know [DO NOT READ],Reverse response order,More than one hour,Health clinic run by the district government,Reverse response order,Better,Reverse response order,15,7.5,No,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,No,No,No,No,,,,,Not willing,Main response order,Yes,Once every month,,5,Yes,"Yes, all women contribute",Main response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,No,Reverse response order,Longer than 1 month,Very likely,Reverse response order,Trust them very much,Main response order,Trust them very much,Main response order,,,,,,,Do not trust them at all,Main response order,Do not trust them at all,Main response order,Do not trust them at all,Main response order,8,Jowhar,,,Refused to answer (DO NOT READ),,,,
6,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6343,JOW6343_17_1,Yes,Jowhar,Buuloshiikh,Male,24,200-300 USD,250,A private business or owner,Reverse response order,Between 30 and 45 minutes,Health clinic run by the district government,Main response order,Better,Reverse response order,25,12.5,Yes,,I would trust it somewhat,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,No,No,No,No,,,,,Very willing,Main response order,No,,,,,,,Yes,Main response order,No,Main response order,Yes,Main response order,Yes,Main response order,No,Main response order,No,Main response order,No,Main response order,Between 2 weeks and 1 month,Not likely at all,Reverse response order,Trust them somewhat,Main response order,Trust them very much,Main response order,,,,,,,Trust them very much,Main response order,Trust them very much,Main response order,Trust them somewhat,Main response order,7,Jowhar,,,Hawiye,Abgaal,,Wacbuudhan - Galmah,
2,Jowhar,Jowhar,Middle Shabelle,Hirshabelle,Hirshabelle,Hirshabelle,Shiikh Xanafi Dugsiga,JOW6343,JOW6343_7_1,Yes,Jowhar,Tawfiiq,Male,52,50-100 USD,75,An NGO or charity,Reverse response order,Between 45 minutes and one hour,Health clinic run by the district government,Reverse response order,Better,Reverse response order,7.5,3.75,Yes,,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,I would trust it completely,Reverse response order,No,No,No,No,,,,,Very willing,Reverse response order,No,,,,,,,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Yes,Reverse response order,Don't know,Very likely,Main response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,,,,,,,Trust them very much,Reverse response order,Trust them very much,Reverse response order,Trust them very much,Reverse response order,11,Jowhar,,,"Marginalized or minority group (Bantu, Midgaan, Barawan, etc.)",Jareer,,,
